Date,Comment,catagory,User
2018-10-01 21:37:54,第二天就到了，赶在了国庆前。箱子质量很好，结实耐用，旅行箱物超所值，箱子的空间蛮大的，小身材，大容量，能让旅行更舒适。低调、耐脏。 重量轻，试了一下，滑轮也很好推动，还送了贴纸，箱子很不错，颜色很漂亮，轮子很顺滑拉起来完全没有声音，好棒好棒，值得购买~~~赞你没商量！！买箱子最重要的也是服务！需要的亲可以放心下单了。开锁有点小问题兰陵王小姐姐也很耐心的帮我解决了！赞！,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['t***婷']
2018-10-04 10:51:58,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-深河蓝,['金***油']
2018-09-29 18:47:16,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['小***苏']
2018-10-05 21:29:32,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['章***林']
2018-10-05 21:00:12,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-星空银,['美***i']
2018-09-30 05:56:42,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-星空银,['d***8']
2018-09-30 19:40:39,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮铝框-玫瑰金,['1***晴']
2018-10-10 17:36:49,东西己收到，颜色很正，物流快得出乎意料，客服很热心，轮子很顺滑。,尺寸:22寸;颜色分类:防刮拉链-星空银,['晴***。']
2018-09-28 23:08:07,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-魅惑红,['s***华']
2018-10-03 12:35:02,宝贝收到了很棒的行李箱便宜大腕又实惠炒鸡物美价廉的啦 物流很快 最近这两天太忙了 所以收到货后今天才来得及评价 箱子质量不错 容量很大 买的尺寸和我预想的差不多 客服态度非常好 耐心的解答所有的问题 轮子也挺大的 无色差~~有贴心地送了小贴纸和防磨损的布袋可以说是很奶思了 很喜欢 大爱,尺寸:26寸;颜色分类:防刮铝框-墨竹绿,['t***3']
2018-10-04 12:35:16,超级满意容量挺大的，可以装很多东西的哈~~颜色也漂亮关健是款式不错，特别喜欢质量也很好，店家还送有贴纸和箱子保护套，超级贴心！很划算，物流快，商家服务好，好评！,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['t***2']
2018-09-30 18:26:06,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['k***9']
2018-10-05 21:42:50,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['谭***5']
Date,Comment,catagory,User
2018-10-08 15:19:14,说真的，这箱子够大，可是箱体很薄，前后两面还可以，但是上下左右太薄了。整体来说我还是很喜欢的，除了拉杆面被压起印子，其他的还算和我心意的，稀饭,尺寸:29寸;颜色分类:复古镜面拉链-玫瑰金,['菲***g']
2018-10-05 20:30:25,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-玫瑰金,['馨***薏']
2018-10-03 12:01:24,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面铝框-耀目黑,['包***拔']
2018-10-02 13:45:35,箱子很棒，见到就被颜值惊呆了，而且大大的超可爱，轮子也很顺滑，希望这个可以用好久好久！！赠送了卡通贴纸和罩子，超喜欢那个罩子，质量很好，很厚实。到目前为止看还是很好的。另外 服务态度也很好，我很喜欢。,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['j***n']
2018-10-02 20:23:41,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-星空银,['2***a']
2018-09-30 15:35:46,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-水晶紫,['k***6']
2018-09-29 20:02:21,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['独***呵']
2018-10-03 10:59:20,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面铝框-魅惑红,['英***利']
2018-09-30 12:09:05,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-耀目黑,['t***1']
2018-10-02 08:23:39,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-星空银,['t***1']
2018-10-10 19:26:57,行李箱略有瑕疵，密码锁那里掉了点漆，跟卖家协商解决了，卖家态度还可以，最近这种行李箱很流行，我有一个24寸的，平时短途出行嫌大了，就买了个小点的20寸，登机也方便,尺寸:20寸;颜色分类:复古镜面铝框-玫瑰金,['洛***6']
2018-10-10 09:37:10,第二次购买箱子，高端大气上档次，做工非常好！,尺寸:24寸;颜色分类:复古镜面铝框-深河蓝,['b***b']
2018-10-04 14:23:22,绝对的物超所值，包装非常严密，基本上没有味道。已经在你家买过几次了 质量很好 今年 就认定你家啦～比图片上看到的好多了！颜色很鲜艳，哈哈哈 卖家服务真周到。宝贝质量不错，很喜欢！下次还会来的 ！真是一个好卖家。,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['t***4']
2018-10-04 20:38:02,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-墨竹绿,['w***e']
Date,Comment,catagory,User
2018-09-30 23:08:56,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-星空银,['你***我']
2018-09-23 11:07:29,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['t***1']
2018-10-01 21:15:47,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面拉链-玫瑰金,['t***8']
2018-10-07 17:57:30,好看 就是买小了 不过还是超级喜欢 没色差 包装也非常完美 快递盒都没有破损的地方 送了贴纸,尺寸:20寸;颜色分类:复古镜面铝框-玫瑰金,['何***m']
2018-10-08 19:39:21,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['p***i']
2018-09-30 21:27:39,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['遇***m']
2018-09-28 21:52:27,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-玫瑰金,['要***瑶']
2018-10-05 21:00:18,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-尊贵黑,['吃***猪']
2018-10-12 20:02:16,感觉买的不值，太软了，感觉会碎，180了，密码还是全英文，欺负我看不懂吗，不是特别理想,尺寸:29寸;颜色分类:复古镜面拉链-深河蓝,['百***酯']
2018-10-04 12:27:49,箱子质量不错 容量很大 买的尺寸和我预想的差不多 客服态度非常好 耐心的解答所有的问题 轮子也挺大的 无色差~~有贴心地送了小贴纸和防磨损的布袋可以说是很奶思了 很喜欢 大爱,尺寸:20寸;颜色分类:防刮拉链-星空银,['w***n']
2018-10-05 20:25:05,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-星空银,['郭***h']
2018-09-28 14:43:50,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮拉链-尊贵黑,['t***4']
2018-10-05 09:50:58,性价比好高哦！买给结婚用的，比我之前买的那个质量还好，物流很给力哈，包装完好，箱子寄来包装的非常好，还有防层罩，不用的时候可以套上，宝贝与卖家描述的一样，款式新颖，颜色漂亮，没有色差，非常靓丽。携带方便，经济实用，非常喜欢。而且拉杆和轮子超级顺畅,尺寸:29寸;颜色分类:复古镜面铝框-深河蓝,['李***8']
2018-10-05 19:37:35,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮铝框-耀目黑,['t***7']
2018-09-03 19:07:16,此用户没有填写评论!,尺寸:29寸;颜色分类:防刮铝框-玫瑰金,['最***蒙']
2018-10-04 18:39:18,质量一看就好好，样式高端，做工很精细，颜色超爱，轮子很牢固，不像那种有的轮子看起来就不好，而且这个拉杆也硬实，能承受重量，感觉可以放好多东西，马上休假了，等着出去玩呢，真满意。,尺寸:20寸;颜色分类:防刮拉链-玫瑰金,['大***山']
2018-09-29 20:19:57,此用户没有填写评论!,尺寸:22寸;颜色分类:防刮拉链-星空银,['z***5']
Date,Comment,catagory,User
2018-10-04 16:34:28,宝贝质量不错，是我喜欢的，还送了贴纸，嘻嘻，颜色也很正点哦，空间很大里面能放好多东西了，人坐上去感受了下，承重力很好，箱子很轻巧，我已经推荐给好友啦！总之物有所值很满意~~哈哈哈哈哈哈哈,尺寸:26寸;颜色分类:复古镜面拉链-星空银,['t***6']
2018-09-28 20:08:41,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-星空银,['q***2']
2018-09-04 20:57:12,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['唯***d']
2018-09-29 21:40:52,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['t***4']
2018-10-09 19:25:18,发货挺快的，箱子质量很好，颜色也很漂亮，满意,尺寸:22寸;颜色分类:防刮拉链-玫瑰金,['愉***天']
2018-10-02 00:58:42,此用户没有填写评论!,尺寸:29寸;颜色分类:复古镜面铝框-耀目黑,['哈***嘻']
2018-10-05 20:07:00,还不错，快递速度出乎意料的快！以前的箱子在国庆回家的路上坏了，就马上买了个这个，还担心开学之前到不了，结果还提前了两天，好评，必须好评。,尺寸:29寸;颜色分类:防刮铝框-耀目黑,['翻***鱼']
2018-09-30 17:23:37,此用户没有填写评论!,尺寸:22寸;颜色分类:复古镜面拉链-玫瑰金,['王***8']
2018-10-04 10:40:02,宝贝很好！非常满意！收到后，我家大宝贝非常喜欢， 特别惊喜 质量非常好 和介绍的完全一样 相信能给我家宝贝的游学带来更好的收获！做工精细，箱子边角设计很好，抗造！客服人员服务热情，详细解答每个问题，物流快，亲自送上门，待验收满意才走！非常实用！真是高、大、尚，超爱的！必须好评！,尺寸:29寸;颜色分类:防刮拉链-玫瑰金,['w***2']
Date,Comment,catagory,User
2018-09-29 21:43:47,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-墨竹绿,['t***4']
2018-09-05 08:47:41,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['t***3']
2018-10-12 18:36:44,首先谢谢客服的服务态度非常好，非常有耐心的回复我提出的一些问题，箱子比我想象的小好多，很美观，又轻快，颜色也很好看，特别好，色泽很鲜艳，同事们都要买呢，客服非常好，听说我着急用，给我发了中通，然后帮忙催快递，正好明天出差用。物流也很棒，临时让朋友帮收的，也给送过去了。呵呵..&hellip;&hellip;非常喜欢,尺寸:24寸;颜色分类:防刮拉链-尊贵黑,['唯***9']
2018-10-06 10:49:01,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-墨竹绿,['柯***9']
2018-10-10 13:23:43,非常奈斯 可以哦  建议买,尺寸:26寸;颜色分类:防刮铝框-星空银,['t***0']
2018-10-09 18:32:14,挺好看的，物流特别快，刚买第二天就到了，很喜欢，店家服务也特别好。,尺寸:24寸;颜色分类:防刮拉链-玫瑰金,['d***5']
2018-09-26 19:29:03,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['花***4']
2018-09-26 15:53:57,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['琴***都']
2018-09-28 18:13:04,此用户没有填写评论!,尺寸:24寸;颜色分类:防刮铝框-星空银,['最***1']
2018-09-27 09:55:29,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮铝框-耀目黑,['陈***p']
2018-10-05 18:28:18,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-尊贵黑,['t***5']
2018-10-07 13:31:36,此用户没有填写评论!,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['大***9']
2018-10-05 17:46:27,箱子不错 够大 颜色也特别 可以考虑再入手,尺寸:29寸;颜色分类:复古镜面拉链-墨竹绿,['刘***3']
2018-09-30 20:13:46,此用户没有填写评论!,尺寸:26寸;颜色分类:防刮拉链-星空银,['k***l']
2018-09-23 22:30:17,此用户没有填写评论!,尺寸:29寸;颜色分类:防刮拉链-星空银,['e***某']
2018-10-04 10:48:37,在店家这里买了一个，物流非常的快呢，收到货后打开一看没有想到真不错，实物非常漂亮，，颜色和款式都非常喜欢，色差也没有，颜色非常靓丽呢，很值当的一款箱子 店家服务挺好，快递也很快~质量完全OK,尺寸:24寸;颜色分类:复古镜面拉链-星空银,['t***5']
2018-09-24 15:28:31,此用户没有填写评论!,尺寸:20寸;颜色分类:防刮拉链-星空银,['a***4']
2018-10-01 22:15:18,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-玫瑰金,['菲***a']
2018-10-09 20:11:39,店家很细心 送了贴纸 这样出门不怕拿错箱子啦！不是用坏才买的，是工作原因，需要一个大箱子，和同事的箱子相比，箱子的重量比同事的轻，容纳的东西也多，，最主要的是经常坐飞机，同事的箱子让摔烂三个了，我的完好无损，这是不是就叫做&ldquo;一个顶仨&rdquo;,尺寸:29寸;颜色分类:防刮铝框-星空银,['碎***乐']
Date,Comment,catagory,User
2018-09-28 20:11:47,此用户没有填写评论!,尺寸:24寸;颜色分类:复古镜面拉链-玫瑰金,['普***0']
2018-10-07 13:52:36,为儿子上大学用准备的，选来选去，还是买了这款箱子的。箱子收到了，打开包装箱，看到一个很大气的拉杆箱，内部结构合理，宽窄适中。大红色，虽然店家在网页上没有过多的展示，放在眼前，很上档次，感谢店家送的小礼物?。,尺寸:24寸;颜色分类:防刮拉链-魅惑红,['我***大']
2018-09-28 17:39:10,质量不错也好看光滑很喜欢还送了贴纸和保护套。有一张图是对比图，分别是24，22和20。原来自用26的11带回去，太大了就想买个稍微小一点的20寸没有想象中的小刚刚好。推荐,尺寸:20寸;颜色分类:复古镜面拉链-耀目黑,['倾***0']
2018-10-05 15:01:08,箱子空间很大，放了一床图中中的被子，一个太空被一个枕头12瓶水，三双鞋子，我还坐在上面男朋友推着我，箱子颜值也很高的！稀饭,尺寸:29寸;颜色分类:复古镜面铝框-玫瑰金,['t***0']
2018-10-05 19:25:00,此用户没有填写评论!,尺寸:26寸;颜色分类:复古镜面铝框-耀目黑,['t***兔']
2018-10-11 12:37:42,很好看很喜欢，客服小姐也很好沟通，期待下次购物,尺寸:22寸;颜色分类:防刮拉链-墨竹绿,['茜***萌']
